servei,id,nom,lat,lon,bicis,espais,canvi_rapid
Bicing,d1bbabe6337fcbd7604c6237e9122cf2,"C/ VILAMARÍ, 85",41.3807072,2.1468381,5,19,5
Bicing,d1d49e0df5efb64832fb29b9925ad5fe,"C/ RAMON TURRÓ, 91",41.3953011,2.1965965,10,10,10
Bicing,d29e2abe8c06a377b78d71eee1d0f478," AV. DIAGONAL, 650",41.3897943,2.1328634,1,30,1
Bicing,d2b55d534f311af5c1e2aa96d75a7005,"PG. DE GRÀCIA, 89",41.3949729,2.1612814,0,32,0
Bicing,d2e118344ec10c3c2273a95a405fb7c3,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",41.4372022,2.1620235,4,17,4
Bicing,d2fc7ac288ba1ad5faf9c1006f94fb99,"C/ DIPUTACIÓ, 303",41.39263996050403,2.1696469558196974,1,17,1
Bicing,d30fe84c89de1a84f9e2d069d7266806,"AV. MERIDIANA, 71",41.4014737309554,2.1867650955645956,2,17,2
Bicing,d49ebcf08dedec667839873cce78f4f2,"GRAN VIA DE LES CORTS CATALANES, 902",41.4075013,2.1930174,2,12,2
Bicing,d4a4e50c2de87880e9a073243eb63701,"C/ CONSELL DE CENT, 482",41.40013,2.1780175,1,22,1
Bicing,d5f71274f2fcb44cf751cbf8e7b7c700,"C/ SANCHO DE ÁVILA, 60-64",41.3987543,2.1902116,19,6,6
Bicing,d619601c806c7e3476c79145cafcd1da,"C/ MADRAZO, 39",41.400305,2.149144,7,16,7
Bicing,d641b96ef9ab92b463833bc1d0f20304,"C/ PONTEVEDRA, 58B | C/ JUDICI",41.37686,2.19067,5,12,5
Bicing,d6505fff5b4c2a24385305452780ffa1,"C/ MADRAZO, 131",41.3967824,2.1445567,3,20,3
Bicing,d66ffbdf034373fa2a73d73292581b49,"C/ SANT PERE D´ABANTO, 2",41.371366,2.143565,10,20,10
Bicing,d6b22a7060e924a9d72bf714bb7abe66,"C/ VILAMARÍ,  61",41.3790718,2.1490553,12,7,7
Bicing,d75f6859f1594fbe1c608d67b3e0bce9,PG. SANT ANTONI /PL. SANTS,41.3756948,2.1358571,11,14,11
Bicing,d7a6697f01078b20f3c06402826e491f,RECINTE PARC DE LA CIUTADELLA,41.3873901,2.1875446,18,9,9
Bicing,d838e012f31b57bf9dc347842df5d1d6,"RAMBLA FABRA I PUIG, 67",41.4299201,2.1849813,18,11,11
Bicing,d8e00fe3427e7d26ff26b6b56fc29df3,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",41.3911035,2.1801763,19,17,17
Bicing,d8ef96f2a72455aea701d6d832370afd,"PG. ZONA FRANCA, 9",41.3513237,2.1450958,9,26,9
Bicing,d996ea344ed08a9b4e596f2d73e52c4c,"PG. OLIMPIC, 8",41.361972900539186,2.1543216104507534,1,33,1
Bicing,da12b67a9f21d0ea8ec3d95cd21c5116,"C/ ÀVILA, 102",41.39901908315772,2.192897271694796,10,16,10
Bicing,da6b1559f96d6eeb9fcc56d530d88d93,"C/ DIPUTACIÓ, 226",41.3873057,2.1631263,10,12,10
Bicing,da82ae0907f36bbbba96d9c81baeffe4,"C/ PUJADES,  3",41.39212,2.1874966,20,5,5
Bicing,db1347c516927c55b4fa54339d83874f,AV. LITORAL (PG MARÍTIM DEL PORT OLÍMPIC),41.3889129,2.1993105,8,15,8
Bicing,db9e48be6f122b678843577e540f72ea,SELVA DE MAR / PG. DEL TAULAT,41.4053697,2.2135818,19,6,6
Bicing,dbdbd5155b0e2a3df5369a3d19e499f2,"GRAN VIA DE LES CORTS CATALANES, 368",41.3741093,2.1481993,9,12,9
Bicing,dc04b4e3cdc44b9f8138c24836c54d4f,"C/ DOCTOR AIGUADER, 2",41.382335,2.187093,13,2,2
Bicing,dc60d6ec5fb65c625c08180f89a280eb,"C/ CARTAGENA, 308",41.410314,2.1757334,1,13,1
Bicing,dc64552c5a36d359c0435849a3e36880,"C/ ROCAFORT, 214 | C/ ROSSELLÓ",41.3852864,2.1454802,10,12,10
Bicing,ddd1cf82f9fbc6f46089b086af6e110b,"C/ ARIZALA, 77",41.3789061,2.1233038,4,29,4
Bicing,dde5c154868c7fbe8266a3da127514db,"GRAN VIA DE LES CORTS CATALANES, 1157 (D)",41.4194972,2.20934,31,21,21
Bicing,de0e8ba6e1c44e2b7c452a639777e19a,"C/ ARAGÓ, 629",41.410098,2.1884487,6,8,6
Bicing,dec618417ae38ddec1c28c5f01ef6446,"AV. ESTADI, 12",41.3653602,2.1476099,32,4,4
Bicing,dedcd93fbe85671e73c79baf58bd7fed,"C/ CARDENAL TEDESCHINI, 13",41.4253643,2.1852073,13,19,13
Bicing,df6d9ac9a5659d0735da9a04a3a0c3ae,"C/ SANTA FE DE NOU MÈXIC, 2",41.3935816,2.1345892,1,31,1
Bicing,e02c5db9e6f6fca078798c9b2d486a81,JARDINS DE CAN FERRERO/PG.DE LA ZONA FRANCA,41.357067,2.141563,17,13,13
Bicing,e2ee896f2f3d4b130d38151de25b0b6a,"C/ SARDENYA, 66",41.391466,2.189371,11,13,11
Bicing,e2f96d6f9ed195e6bc2ece7b2ca1c117,C/ PINTOR RIBALTA | AV. XILE,41.3791986,2.1135824,7,22,7
Bicing,e3f69b48c615a4e493ea7560ddec08b6,"AV. CAN MARCET, 3",41.434180992912715,2.1518784156327353,0,24,0
Bicing,e51a6f5b087c0d367d3ad07e00dd54e1,PG. DE COLOM /VIA LAIETANA,41.380628,2.1822815,21,1,1
Bicing,e63e0e9835b8a41b14c65052e5ef26da,"C/ REUS, 23",41.4050074,2.134603,0,19,0
Bicing,e6a4d0046fc56369d63e1cdc691f65d1,"C/ HONDURAS, 32-34",41.4202459,2.1894852,25,5,5
Bicing,e6b1bab15b484861552a0e83f61f0ce0,"AV. VALLCARCA, 196",41.4160558,2.1421504,2,25,2
Bicing,e6c6292c893403eff858fceafddfffcc,"C/ ROSSELLÓ,  101",41.3871904,2.149131,8,14,8
Bicing,e724b098a2b2f933760411910ddf7c6c,"RBLA MUNTANYA, 49",41.4209497,2.1768396,1,34,1
Bicing,e836f33eaf19175d32d4b8042594331a,"C/ JOAN D'ÀUSTRIA, 31B",41.392384,2.1925059,6,18,6
Bicing,e837361e15f9f616210bb7f200a1cb70,"BAIXADA DE LA PLANA, 35",41.42948330449934,2.159081109123213,5,27,5
Bicing,e8c928bbf201f07a09e6f9afbcab650b,"C/ ELISA, 1",41.4052698,2.1420204,1,9,1
Bicing,e8f93835abfe9d85300bc608484fe11c,"C/ DE L'ESCULTOR ORDÓÑEZ, 55",41.4340849,2.1748267,11,13,11
Bicing,e959935456092cb96b784429fcbc3ff7,"C/ RIBES, 13",41.3933173,2.1812483,12,4,4
Bicing,e964297fbcd2fc96bb6632e5a530d0df,"AV. PARAL.LEL, 194",41.3751161,2.1523091,4,22,4
Bicing,ea70d3859cc7f8482e9acbb1d16826a5,"C/ DOCTOR ROUX, 86",41.3998981,2.1281922,4,22,4
Bicing,ea94c9465d12b40d3c511b3db4681f68,"C/ AVENIR, 35",41.3957844,2.1468644,3,20,3
Bicing,eabcedd1303965a9f8050b1566b9899e,"C/ SANT ADRIÀ, 43",41.4352071,2.1948002,7,16,7
Bicing,eb03f3afac0686805e05b09ec1ed32c7,"C/ PERE IV,  301 / FLUVIÀ",41.4093405,2.2024461,9,18,9
Bicing,eb9804d8f13e410f242f9674d5a34452," C/ SANT ANTONI MARIA CLARET, 214   ",41.4108439,2.1740575,12,7,7
Bicing,eba432dc58a0ee6fbe4f6323f4be441f,"C/ CASTILLEJOS, 388",41.412427,2.170592,8,20,8
Bicing,ec1db62dd08a4c1ff0bafae671d06714,"C/ PROVENÇA, 388-390",41.401061,2.169941,4,13,4
Bicing,ed1093b9e37a0c0afcf57114d7aa228d,"RONDA DE SANT PAU, 51",41.3773113,2.1646742,26,6,6
Bicing,ed25291d0f5edd91615d154f243f82f9,PG.DE COLOM (LES RAMBLES),41.376433,2.17871,12,23,12
Bicing,ed4251264bc9b6f96c35c3dc83b6cfb2,"VIA BARCINO, 121",41.448152,2.19294,5,14,5
Bicing,ee0ac58184126f8b0c3ed4074e2acb32,"C/ GRAN DE LA SAGRERA, 74",41.4230551,2.1913753,5,20,5
Bicing,ef4175249232a71e6f8d55d6ff546253,"C/ DOCTOR SALVADOR CARDENAL, 1-5",41.3853868,2.122893,1,27,1
Bicing,efafae9cf7cf875ba960a16df971894b,"C / INDÚSTRIA, 10",41.4022081,2.1649035,14,0,0
Bicing,efec17f63cd2b413fca24ecb8513af38,"C/ PROVENÇA, 322",41.3967524,2.1646338,1,12,1
Bicing,f10f219e4f969e8b6940ec1ee720205e,"C/ GALLEGO, 2",41.3785631,2.1202487,7,15,7
Bicing,f131c8be74d689e7349af47724d88348,"C/ COMTE URGELL, 23",41.380393,2.1606506,15,10,10
Bicing,f1aaf083aaa04498aad975bc45bdc089,"PG. TORRAS I BAGES, 129",41.4433647,2.1906302,2,20,2
Bicing,f1dd35f19d0a59bc41503000390a2840,"RAMBLA  DE GUIPÚSCOA, 158/ CA N'OLIVA",41.4227912,2.2060317,12,12,12
Bicing,f1e1730612b93c6440cf4e95f301d41c,"C/ MARBRE, 2",41.3614158,2.1476169,4,22,4
Bicing,f28ea408c98c269ec16dd1a110ba77cc,"GRAN VIA DE LES CORTS CATALANES,  1131",41.4183999,2.2058133,23,9,9
Bicing,f312a0132032a3ac10803bb9e621e117,"C/ ARAGÓ, 659 /NAVAS DE TOLOSA",41.4120681,2.1907524,14,9,9
Bicing,f3171a128fc9e9f7ab0f70e9334d3860,"C/ ROGER DE FLOR, 126",41.3954877,2.1771985,21,7,7
Bicing,f3351418bc7b868c203b94a4a4a4d3a3,"C/ VALLESPIR, 130",41.3821371,2.1354149,4,21,4
Bicing,f3372fefe9287bdfeaec076d7cbc3471,"C/ QUETZAL, 22-24",41.3675438,2.1342316,1,24,1
Bicing,f35b1f7f5f0ff3970a90b96640059a32,"C/ GRANADELLA, 10-19 | C/ SAS",41.4383117,2.2039823,6,11,6
Bicing,f3c74e7e0f1a8c1445c57b669bf82b0c,"C/ CAVALLERS, 41",41.3906352,2.111541,8,29,8
Bicing,f42676e8a08f610ac64c2912a14395c8,"C/ VILADOMAT, 122",41.3808772,2.1559939,10,17,10
Bicing,f47b91ad3e2f9e22babba8f999c32b8c,"C/ VILARDELL, 18",41.3745238,2.1422556,3,25,3
Bicing,f4d8965d9acfe29d7b109123ac723c74,"RDA. DE SANT PERE, 26",41.389492,2.17425,8,10,8
Bicing,f4de870ade61e6ba95e883709c5492ee,"C/ 60, NÚMERO 25",41.3467746,2.1436235,18,23,18
Bicing,f4fa7f17f346f7172eae9dbd166fbdf7,"C/ MANSO, 46",41.377046,2.16113608,16,5,5
Bicing,f5461828b3764ce4cc6d98c8bf583be5,"PG. DE L´EXPOSICIÓ, 38 | BLASCO GARAY",41.371532,2.162203,5,21,5
Bicing,f5857b295e06b4662db61d3d7fec7a78,"RAMBLA DEL RAVAL, 20",41.3781065,2.1696744,20,3,3
Bicing,f64f7ec154143f871bb06d378e982e0d,PL. CARLES PI I SUNYER,41.385086,2.174016,20,0,0
Bicing,f8756b6af18c2fedd8a295040279aecc,PL. POETA BOSCÀ | C/ ATLÀNTIDA,41.379326,2.189906,14,4,4
Bicing,f9e2bce2fb587714a956883db5bd5689,"GRAN VIA DE LES CORTS CATALANES, 1118",41.4167933,2.2058345,13,5,5
Bicing,fa673f1e3be9fe199c0752d9f92a0fbc,"C/ ALFAMBRA, 2 | AV. DIAGONAL",41.385641,2.113096,1,26,1
Bicing,faaa75871b7cee48bba7f3242d86bcbb,"C/ LLOBREGÓS, 115",41.4246885,2.1570492,3,22,3
Bicing,fb7923cf9d6258b3827621a17c16f3f1,"C/ NUMÀNCIA, 2",41.381219,2.141767,0,22,0
Bicing,fb90b1e2dcf1b2cbb9087f0830ff9df6,"PL. CATALUNYA, 5",41.387235,2.168819,20,3,3
Bicing,fbc62f405e5d474a6ebba1729d90dc79,"PG. ZONA FRANCA, 182",41.360798,2.138931,5,26,5
Bicing,fcaa1662c358b960bf763c0d1439882f,"C/ RAMON TRIAS FARGAS, 21",41.3902194,2.1904003,8,37,8
Bicing,fd08dcaaa7b28d2c894bb8cc0c75475b,"C/ GELABERT, 1",41.3871579,2.1410945,5,20,5
Bicing,fd25cee068a839f63c4e287ae067942c,PG. MARÍTIM DE LA BARCELONETA/ANDREA DÒRIA,41.380955,2.1934636,8,26,8
Bicing,fda312f7d7ab1b99dddb04d926b64f80,"C/ DE CERVELLÓ, 5",41.3765618,2.1748621,21,1,1
Bicing,fda98e4d825084470de7b3d76c0a0f2b,"C/ JORGE MANRIQUE, 15",41.4312335,2.1499103,1,26,1
Bicing,fdc17d98e3f99d3d35063a93c887f09d,"C/ RECTOR UBACH, 24",41.3985735,2.1440826,2,21,2
Bicing,fdd54a815b9df606b7855bc3d48fe805,C/ NOVA  BOCANA,41.3702483,2.1878126,14,13,13
Bicing,febbbd9d185c2de1b8be5990c86568bb,"C/ FERNANDO PESSOA, 41",41.441986663902426,2.192957641716178,8,17,8
Bicing,ff00e5fcc43ffb93a773a9c35b0a0cb2,"PG. DE GARCIA FÀRIA, 85",41.4053649,2.2162094,7,19,7
Bicing,ffa7f0802de02896fedf531adb54aff0,"C/ COMTE BORRELL, 198",41.3854003,2.1521802,6,20,6
Bicing,ffbaa273abd20a25367fc85ccfd7330c,"C/ RAMON TURRÓ, 246",41.4017084,2.2053803,24,1,1
AMBici,150867939,AMB - Diagonal I,41.386505,2.116467,15,3,3
AMBici,189004148,AMB - METRO La Pau,41.423345,2.205672,11,9,9
AMBici,196048973,AMB - Campus Diagonal - Besòs,41.413419,2.22175,12,12,12
AMBici,219235987,AMB - METRO Baró de Viver,41.448479,2.199556,0,20,0
AMBici,375498561,AMB - Riera Blanca Nord,41.371631,2.127232,12,10,10
AMBici,444880309,AMB - Diagonal II,41.386799,2.116236,12,4,4
AMBici,563558358,AMB - Av. Dr. Marañón,41.383032,2.112945,1,19,1
AMBici,186597078,METRO Gorg,41.440236,2.234463,8,14,8
AMBici,186597838,Morera,41.462201,2.247883,8,8,8
AMBici,186599035,Platja de’n Botifarreta,41.451493,2.255551,9,7,7
AMBici,186599595,METRO Artigues | Sant Adrià,41.434124,2.216025,5,19,5
AMBici,186600383,La Mora,41.431583,2.23716,20,0,0
AMBici,186600965,Canyadó,41.45545,2.257429,3,19,3
AMBici,186601321,Pomar,41.464624,2.250236,5,13,5
AMBici,186602111,Molí de la Torre - Joan Junceda,41.456909,2.244515,6,12,6
AMBici,186602587,La Ciència,41.458249,2.235788,14,4,4
AMBici,186602877,RENFE Badalona,41.446127,2.249064,0,24,0
AMBici,186603165,Martí Pujol - Torrents Lladó,41.461275,2.239035,9,3,3
AMBici,186603428,METRO Pep Ventura,41.444353,2.238579,1,23,1
AMBici,186603744,Martí Pujol - Pau Rodon,41.452928,2.24325,3,15,3
AMBici,186603970,Antiga de València - Joan Valera,41.438819,2.226099,1,17,1
AMBici,186604648,Plaça Trafalgar,41.437952,2.219627,4,18,4
AMBici,186605176,Hospital de l’Esperit Sant,41.437382,2.213558,15,3,3
AMBici,186605496,METRO Sant Roc,41.434634,2.226758,1,15,1
AMBici,186605752,Platja del Coco,41.438315,2.243087,1,19,1
AMBici,186606215,METRO Badalona Pompeu Fabra,41.44828,2.242196,4,16,4
AMBici,186606451,Anna Tugas,41.455124,2.226526,9,15,9
AMBici,186606738,Estadi Municipal,41.454425,2.23571,16,6,6
AMBici,186607255,Can Cabanyes,41.448696,2.235208,9,10,9
AMBici,186607500,Can Ruti,41.482205,2.237607,0,16,0
AMBici,186607782,Platja del Manresà,41.460101,2.267271,3,13,3
AMBici,186608041,Martí Pujol - Bufalà,41.45781,2.241144,7,9,7
AMBici,186608729,METRO La Salut,41.44156,2.223902,10,12,10
AMBici,186609017,METRO Llefià,41.441445,2.217572,8,14,8
AMBici,186609233,Plaça Assemblea de Catalunya,41.452445,2.248529,14,7,7
AMBici,186609489,Plaça Alcalde Manent,41.448698,2.22459,8,10,8
AMBici,186609925,Palau Municipal d’Esports,41.442603,2.230578,6,15,6
AMBici,186610307,Platja del Cristall,41.45529,2.260625,11,7,7
AMBici,342732499,RENFE - METRO Rambla Just Oliveres,41.363568,2.10099,1,25,1
AMBici,342750511,Ajuntament,41.359847,2.098838,13,5,5
AMBici,342752077,METRO Av. Carrilet,41.357844,2.101637,9,11,9
AMBici,342753170,Plaça Mestre Clavè,41.361051,2.106118,12,10,10
AMBici,342754906,FGC Sant Josep,41.360898,2.110582,7,13,7
AMBici,342756231,Poliesportiu Sergio Manzano,41.349148,2.105958,16,4,4
AMBici,342756795,METRO Hospital de Bellvitge,41.344331,2.106772,5,15,5
AMBici,342758992,METRO Provençana,41.361777,2.124258,15,3,3
AMBici,342760854,METRO Bellvitge,41.351474,2.110417,27,0,0
AMBici,342761491,RENFE - FGC Gornal,41.355165,2.115902,20,0,0
AMBici,342762402,METRO Can Tries | Gornal,41.36053,2.118007,14,2,2
AMBici,342771890,FGC Ildelfons Cerdà,41.36025,2.1291,15,1,1
AMBici,342772438,METRO Europa | Fira,41.357077,2.126386,1,20,1
AMBici,342772924,Ciutat de la Justícia Nord,41.364776,2.13102,4,20,4
AMBici,342773701,Ciutat de la Justícia Sud,41.363423,2.133837,23,1,1
AMBici,342774219,Plaça de l'UNICEF,41.36471,2.12083,15,3,3
AMBici,342778368,Riera Blanca Sud,41.367629,2.131709,13,7,7
AMBici,342778752,METRO Santa Eulàlia,41.368089,2.127383,12,10,10
AMBici,342779050,METRO Torrassa,41.368416,2.116292,7,13,7
AMBici,342779493,Plaça Espanyola,41.371052,2.121407,1,17,1
AMBici,342779829,Plaça Guernica,41.374571,2.123316,0,22,0
AMBici,342780142,METRO Collblanc,41.375715,2.118749,6,14,6
AMBici,342780590,Plaça Sènia,41.373637,2.116435,6,16,6
AMBici,342781410,Parc dels Ocellets,41.370898,2.115122,4,14,4
AMBici,342781822,METRO Florida,41.368451,2.110676,4,12,4
AMBici,342782223,Mercat la Florida,41.370263,2.109067,10,10,10
AMBici,342783401,Plaça Eivissa,41.370605,2.105808,7,15,7
AMBici,342783919,METRO Pubilla Cases,41.374256,2.108114,2,18,2
AMBici,342784339,Plaça de la Carpa,41.365978,2.099583,7,9,7
AMBici,342785195,METRO Can Serra,41.367767,2.103699,5,13,5
AMBici,342785769,METRO Can Boixeres,41.365558,2.091369,2,18,2
AMBici,541817337,La Remunta,41.361333,2.092694,9,11,9
AMBici,541817682,Ctra. del Mig - Fabregada,41.356245,2.108764,19,1,1
AMBici,135338958,METRO Cornellà Centre,41.357328,2.069516,10,10,10
AMBici,135339155,Plaça de l'Església,41.356112,2.070203,2,20,2
AMBici,135339493, FGC Cornellà - Riera,41.350344,2.070198,0,22,0
AMBici,135339669,FGC Almeda,41.353239,2.084751,15,4,4
AMBici,135340017,CC SPLAU,41.348248,2.078905,24,0,0
AMBici,135344348,TRAM Fontsanta Fatjó,41.360381,2.062665,12,3,3
AMBici,135349271,TRAM El Pedró,41.365713,2.076577,5,15,5
AMBici,135349477,METRO Gavarra,41.357946,2.079241,1,19,1
AMBici,135349611,Plaça Catalunya,41.359303,2.077113,0,22,0
AMBici,135349737,METRO Sant Ildefons,41.362424,2.082417,4,18,4
AMBici,135349848,Parc de Can Mercader,41.356151,2.08611,18,6,6
AMBici,135354427,Piscina Municipal Can Millars,41.356145,2.077341,2,16,2
AMBici,135354552,Pavelló Espai Esportiu Sant Ildefons,41.366588,2.080967,1,15,1
AMBici,135354661,Biblioteca Sant Ildefons,41.363279,2.086088,5,13,5
AMBici,135354769,CityPARK,41.357435,2.090351,12,4,4
AMBici,186612691,Plaça de la Vila,41.451035,2.207159,3,19,3
AMBici,186613007,Rambla Sant Sebastià,41.450379,2.213155,6,13,6
AMBici,186613345,METRO Església Major,41.453919,2.211381,10,10,10
AMBici,186614624,Mercat Sagarra,41.447691,2.210629,13,8,8
AMBici,186614910,Torribera,41.460459,2.21343,7,9,7
AMBici,186615826,METRO Singuerlín,41.459683,2.205503,13,5,5
AMBici,186616102,METRO Can Zam,41.457501,2.198208,13,9,9
AMBici,186616416,Plaça del Barri Llatí,41.454885,2.217226,5,9,5
AMBici,186616682,Pg. de la Salzereda,41.44773,2.204614,3,17,3
AMBici,186616998,La CIBA,41.44986,2.203575,11,10,10
AMBici,186617286,Av. Pallaresa,41.454155,2.205012,7,10,7
AMBici,186617641,METRO Santa Rosa,41.446625,2.215695,0,22,0
AMBici,186617930,METRO Can Peixauet,41.444353,2.209853,4,17,4
AMBici,186618240,Plaça de les Cultures,41.4418,2.210409,4,14,4
AMBici,186618728,METRO Fondo,41.451751,2.218186,0,22,0
AMBici,142166951,CC Palmira Domènech,41.330499,2.10043,4,16,4
AMBici,142167394,L’Artesà,41.329083,2.094481,13,5,5
AMBici,142167513,METRO El Prat estació,41.330964,2.090079,15,7,7
AMBici,142167638,METRO Les Moreres,41.328932,2.102677,7,13,7
AMBici,142167735,Carretera de la Marina,41.326879,2.100255,12,6,6
AMBici,142167858,Av. Onze de setembre - Remolar,41.319435,2.090309,5,15,5
AMBici,142168006,METRO Cèntric,41.32134,2.093764,3,17,3
AMBici,142168118,Jardins de Mon Racó,41.320122,2.098645,2,16,2
AMBici,146696174,Plaça Louis Braille,41.325121,2.103546,14,10,10
AMBici,146696391,Plaça Blanes,41.323695,2.099488,16,8,8
AMBici,146696648,Plaça Pau Casals,41.325692,2.094409,10,8,8
AMBici,146696865,Verge de Montserrat - Remolar,41.323741,2.088954,16,6,6
AMBici,146696979,Pompeu Fabra - Dolores Ibárruri,41.321609,2.086378,5,15,5
AMBici,146697261,CAP Pujol i Capsada,41.317388,2.083635,16,2,2
AMBici,556334521,Platja del Prat,41.287312,2.10321,3,17,3
AMBici,162850331,Plaça de Joan XXIII,41.285246,1.980578,3,21,3
AMBici,162850680,Camp de futbol Canyars,41.288177,1.985004,16,7,7
AMBici,162852840,Camps esportius Can Vinader,41.288054,1.976268,14,1,1
AMBici,162853266,RENFE Castelldefels,41.278946,1.978977,11,13,11
AMBici,162853796,Poliesportiu Can Roca,41.282308,1.972479,1,15,1
AMBici,162854346,Plaça de l'Ajuntament,41.281171,1.975948,0,20,0
AMBici,162855657,Platja de la Pineda,41.265513,1.978975,19,1,1
AMBici,162856145,RENFE Platja Castelldefels,41.266554,1.95719,0,20,0
AMBici,162856505,Plaça del Mar,41.266232,1.971588,6,14,6
AMBici,162856908,Plaça de les Palmeres,41.265438,1.992692,24,0,0
AMBici,162857299,Plaça Colom,41.283751,1.983799,6,13,6
AMBici,162857657,Equipaments Pitort,41.271414,1.988996,6,14,6
AMBici,162858020,CAP Can Bou,41.271195,1.975415,7,9,7
AMBici,522308936,Montmar,41.27769,1.969167,16,0,0
AMBici,522309537,Poal,41.268865,1.943849,15,4,4
AMBici,522577659,Bellamar,41.268679,1.951722,9,11,9
AMBici,522578148,Centre Cívic Vista Alegre,41.289416,1.98138,12,8,8
AMBici,164426778,Ca n'Alemany - Jocelyn Bell,41.303342,2.020577,5,13,5
AMBici,164426934,RENFE Parc de la Marina,41.310174,2.028198,10,9,9
AMBici,164427108,Viladecans Business Park - Tecnologia,41.313457,2.031508,12,6,6
AMBici,164427241,Can Calderon - Plaça Espanya,41.322121,2.028983,10,8,8
AMBici,164427363,Podium - Torre-roja,41.320123,2.022582,6,16,6
AMBici,164427523,Av. Dels Jocs Olímpics - Parc Torre-roja,41.322491,2.016308,8,12,8
AMBici,164427665,Plaça Constitució - Av. Roureda,41.321334,2.009591,8,12,8
AMBici,164427791,CAP Maria Bernades,41.317473,2.010245,4,18,4
AMBici,164427923,Torrent Ballester - Atrium,41.315704,2.012715,1,19,1
AMBici,164428048,Plaça de les Palmeres,41.315586,2.016322,0,17,0
AMBici,164428185,Riera de Sant Llorenç - Can Guardiola,41.311934,2.002152,19,0,0
AMBici,164428298,Av. Generalitat - Roca,41.306961,2.011608,3,17,3
AMBici,164428400,Av. Generalitat - Plaça de la Vila,41.315716,2.020871,16,7,7
AMBici,517511642,Antonio Machado - IES Sales,41.318032,2.028096,5,15,5
AMBici,517511908,Hospital de Viladecans - Av. Gavà,41.312756,2.015536,2,18,2
AMBici,517512111,Av. Miramar - IES Miramar,41.317959,2.00558,1,18,1
AMBici,517512443,Can Palmer - Av. Mil·lenari,41.309912,2.007795,0,20,0
AMBici,135349994,TRAM Sant Feliu - Consell Comarcal,41.379358,2.052798,2,18,2
AMBici,135350101,Can Calders - Rambla,41.386826,2.047494,14,6,6
AMBici,135350197,Can Nadal - Rectoria,41.381544,2.047023,13,12,12
AMBici,135350366,Mas Lluí - Vilardaga,41.386405,2.053121,18,10,10
AMBici,135350489,Falguera - Rafael Alberti,41.381533,2.040735,10,11,10
AMBici,135350604,Plaça Catalunya - Jutjats,41.383266,2.045684,8,10,8
AMBici,135350711,La Salut - Bombers,41.388552,2.043355,4,16,4
AMBici,135354948,Les Grases - Escoles,41.392345,2.049403,16,2,2
AMBici,135355081,RENFE Sant Feliu de Llobregat,41.384018,2.047004,6,10,6
AMBici,135355400,Plaça Vuit de març,41.378956,2.045552,0,18,0
AMBici,135355501,Can Maginàs,41.385474,2.040488,16,2,2
AMBici,135355700,Biblioteca - Complex,41.382761,2.049489,1,16,1
AMBici,517510787,Institut Olorda,41.383348,2.054758,18,2,2
AMBici,142142417,Plaça de la Constitució,41.382808,2.086174,1,19,1
AMBici,142142598,Av. dels Països Catalans - Residència Blume,41.379376,2.094119,7,11,7
AMBici,142143849,TRAM Pont d'Esplugues,41.376987,2.088554,3,21,3
AMBici,142144210,Biblioteca Pare Miquel d'Esplugues,41.375937,2.081794,1,19,1
AMBici,142144382,Plaça dels Records - Polígon El Gall,41.373128,2.08008,1,15,1
AMBici,142144579,TRAM La Sardana,41.373693,2.084217,3,17,3
AMBici,142144827,Camp Municipal d'Esports Salt del Pí,41.372494,2.089275,1,19,1
AMBici,142144985,Can Clota - Pont Nou,41.37445,2.091527,1,21,1
AMBici,142145101,METRO Can Vidalet,41.371083,2.099268,2,18,2
AMBici,142145334,TRAM Ca n'Oliveres,41.376558,2.097938,0,17,0
AMBici,142145509,Hospital Sant Joan de Déu,41.382707,2.100168,0,22,0
AMBici,179651003,RENFE Gavà,41.303534,2.010731,10,17,10
AMBici,179656178,Passeig Maragall,41.302998,2.002455,3,17,3
AMBici,179676307,Rambla Gavà,41.307104,2.00565,15,5,5
AMBici,179686634,Can Tries,41.312766,1.990501,4,8,4
AMBici,179692156,IES Calamot,41.307316,1.99325,4,16,4
AMBici,179736885,Ajuntament de Gavà,41.303418,1.99911,3,17,3
AMBici,179800533,Plaça Catalunya,41.308975,2.002376,10,6,6
AMBici,180826977,La Vela,41.267311,2.019936,4,16,4
AMBici,224439004,C-245 - Colomeres,41.299696,2.004405,3,17,3
AMBici,234346798,Av. Eramprunyà - Joan I,41.310013,1.994206,14,4,4
AMBici,238236114,La Font Groga,41.30726,1.998326,10,11,10
AMBici,520176345,Les Bòbiles,41.304332,1.992646,8,12,8
AMBici,520176542,Parc empresarial de Gavà,41.295467,2.009687,19,1,1
AMBici,520176745,Carrer Premià,41.270579,2.032839,7,13,7
AMBici,375505548,Plaça de la Vila - Av. de Catalunya,41.431216,2.217882,20,0,0
AMBici,375509209,RENFE Sant Adrià de Besòs,41.424194,2.230167,20,0,0
AMBici,522306197,TRAM La Catalana,41.422699,2.222524,6,14,6
AMBici,135350797,Av. Barcelona - Goytisolo,41.362707,2.057876,15,11,11
AMBici,135350904,Plaça del Pi,41.367171,2.060779,5,9,5
AMBici,135351007,Centre Miquel Martí i Pol,41.369036,2.071528,0,21,0
AMBici,135351108,Centre Cívic Torreblanca,41.377186,2.06005,1,23,1
